m1,m2,LISA,LGWA1,LGWA2,CE1+CE1+ET,CE2+CE2+ET
2100,1350,32.68,2.238311179438525,29.247450780675663,1.6863545277437857,1.6863545277437857
2150,1350,33.82,2.277285484605922,29.00796993378603,1.6525239835355436,1.6525239835355436
2200,1350,34.98,2.316682047253116,28.769390236622264,1.6201766122727024,1.6201766122727024
2250,1350,36.15,2.356513234312025,28.531776678049066,1.5879607466159222,1.5879607466159222
2300,1350,37.35,2.396792835825147,28.295705454318405,1.556752565382861,1.556752565382861
2350,1350,38.54,2.4375964036982203,28.060724273534614,1.5256955414554443,1.5256955414554443
2400,1350,37.95,2.478924404205016,27.827034914891186,1.4956258748276137,1.4956258748276137
2450,1350,41.04,2.520775547535683,27.595590436822352,1.465718235922142,1.465718235922142
2500,1350,42.32,2.5631137990394857,27.365140288538516,1.4367750820597804,1.4367750820597804
2550,1350,43.6,2.6058743273991154,27.137420070058067,1.4079974811649774,1.4079974811649774
2600,1350,44.96,2.6490207103793715,26.912004794414646,1.3801595433138172,1.3801595433138172
2650,1350,46.24,2.6924915576036637,26.688895505252358,1.3524863517720505,1.3524863517720505
2700,1350,47.59,2.736244749012136,26.46818348109642,1.3257267288102366,1.3257267288102366
2750,1350,48.96,2.7801913296926557,26.25028170166485,1.29,1.29
2800,1350,50.35,2.8241935987425437,26.034609531468476,1.27,1.27
2850,1350,51.75,2.86814576185038,25.82143733205416,1.24,1.24
2900,1350,53.18,2.9118517342624184,25.609903405751254,1.22,1.22
2950,1350,54.63,2.9550995571848526,25.40038754290838,1.19,1.19
3000,1350,56.11,2.997744885878702,25.19476197607441,1.17,1.17
3050,1350,57.6,3.0397021482457083,24.99207332384005,1.15,1.15
3100,1350,59.12,3.080788039204915,24.79047303447659,1.12,1.12
3150,1350,60.65,3.1207990059299187,24.591561639583617,1.1,1.1
3200,1350,62.22,3.159564588190302,24.396197357716844,1.08,1.08
3250,1350,63.8,3.196953743398628,24.202341918375243,1.06,1.06
3300,1350,65.41,3.2328008972781968,24.01146895906067,1.04,1.04
3350,1350,67.04,3.2669512032125763,23.824044680092754,1.02,1.02
3400,1350,68.69,3.299314148393525,23.637630755315623,1.0,1.0
3450,1350,70.37,3.32987533064485,23.454763783184582,0.98,0.98
3500,1350,72.08,3.358667103951013,23.274013268175203,0.96,0.96
3550,1350,73.81,3.3857203501266073,23.095712371568734,0.94,0.94
3600,1350,75.57,3.4110203034574424,22.92070704641378,0.92,0.92
3650,1350,77.35,3.4345313135640065,22.746587392244667,0.9,0.9
3700,1350,79.17,3.456202228276769,22.576524290523455,0.88,0.88
3750,1350,80.99,3.4760807612684013,22.407315786498028,0.87,0.87
3800,1350,82.86,3.4943442517854955,22.242060234929575,0.85,0.85
3850,1350,84.74,3.5111052841807178,22.077653600508334,0.83,0.83
3900,1350,86.66,3.5263184643779177,21.917126399465165,0.81,0.81
3950,1350,88.6,3.5400164551699462,21.75697020914322,0.8,0.8
4000,1350,90.57,3.5522809357561287,21.601073697005297,0.78,0.78
4050,1350,92.57,3.563158287149822,21.44571923964399,0.77,0.77
4100,1350,94.6,3.572747023128945,21.293839367763884,0.75,0.75
4150,1350,96.65,3.5810743142715467,21.14306957808116,0.74,0.74
4200,1350,98.73,3.588215919877509,20.995176864351336,0.72,0.72
4250,1350,100.83,3.5942894855902834,20.848806985464847,0.71,0.71
4300,1350,102.96,3.5993905445591374,20.70460311635402,0.69,0.69
4350,1350,105.12,3.6036008770379304,20.562648651932083,0.68,0.68
4400,1350,107.3,3.6069605009450343,20.42188696942382,0.67,0.67
4450,1350,109.51,3.6094699847978498,20.284521352877682,0.65,0.65
4500,1350,111.74,3.6111990063018897,20.14770994399682,0.64,0.64
4550,1350,114.0,3.6121675950931142,20.013624372570884,0.63,0.63
4600,1350,116.28,3.612349958524713,19.881290361391287,0.61,0.61
4650,1350,118.56,3.611833393935007,19.750206196574997,0.6,0.6
4700,1350,120.9,3.6106354425452785,19.62215199530796,0.59,0.59
4750,1350,123.24,3.6087787800936777,19.495129109400274,0.58,0.58
4800,1350,125.6,3.6063325187560875,19.369515173276156,0.56,0.56
4850,1350,127.98,3.6033040525912847,19.246523322441686,0.55,0.55
4900,1350,130.35,3.599725652267498,19.124769834393746,0.54,0.54
4950,1350,132.75,3.595695080996778,19.004021725324492,0.53,0.53
5000,1350,135.2,3.591268588007448,18.885720181338257,0.52,0.52
5050,1350,137.61,3.5864607253100735,18.768170586815206,0.51,0.51
5100,1350,140.05,3.581329726555405,18.65219243617703,0.5,0.5
5150,1350,142.51,3.575884963176481,18.5383963458957,0.49,0.49
5200,1350,144.97,3.570145940558773,18.425520693317722,0.48,0.48
5250,1350,147.44,3.5641395088857637,18.313629567373752,0.47,0.47
5300,1350,149.91,3.557887672566741,18.20381289663069,0.46,0.46
5350,1350,152.39,3.5513985146631573,18.09541167462346,0.45,0.45
5400,1350,154.89,3.5447037311756837,17.98770670262798,0.44,0.44
5450,1350,157.34,3.5378081117228306,17.88169431775003,0.43,0.43
5500,1350,159.81,3.530697548705702,17.77687407986373,0.42,0.42
5550,1350,162.28,3.5234105147721477,17.673061123653902,0.41,0.41
5600,1350,164.75,3.5159114111462157,17.570766390428318,0.4,0.4
5650,1350,167.2,3.5082348734274684,17.470278407008983,0.39,0.39
5700,1350,169.65,3.500389186032851,17.37020110038716,0.39,0.39
5750,1350,172.08,3.4923926043997184,17.271087291420613,0.38,0.38
5800,1350,174.5,3.484262589041798,17.173821860321446,0.37,0.37
5850,1350,176.9,3.4760055823952913,17.078021253961282,0.36,0.36
5900,1350,179.33,3.467603658660208,16.982784748965162,0.35,0.35
5950,1350,181.7,3.459073118646017,16.888637066805178,0.35,0.35
6000,1350,184.04,3.450406485372652,16.79595737543543,0.34,0.34
6050,1350,186.3,3.4416368444551897,16.704201177574998,0.33,0.33
6100,1350,188.59,3.432763149060728,16.613313789223483,0.32,0.32
6150,1350,190.85,3.4237870470333225,16.523725244515386,0.32,0.32
6200,1350,193.08,3.4147347417813307,16.43553132660215,0.31,0.31
6250,1350,195.28,3.405613086771591,16.347792820802642,0.3,0.3
6300,1350,197.44,3.396438581480866,16.260788356548055,0.3,0.3
6350,1350,199.56,3.3872281090907235,16.175206802314676,0.29,0.29
6400,1350,201.65,3.3779800256513584,16.090758911164688,0.28,0.28
6450,1350,203.7,3.3687311926526164,16.007046339252305,0.28,0.28
6500,1350,205.76,3.359479946483262,15.924128691910475,0.27,0.27
6550,1350,207.73,3.350211333116745,15.842180984974785,0.26,0.26
6600,1350,209.65,3.340938959254962,15.761443667466148,0.26,0.26
6650,1350,211.53,3.3316748219598464,15.681592863325468,0.25,0.25
6700,1350,213.36,3.3224113633998185,15.602428177132962,0.24,0.24
6750,1350,215.15,3.313158778118418,15.523882635924513,0.24,0.24
6800,1350,216.89,3.30390761705763,15.446298008037136,0.23,0.23
6850,1350,218.58,3.2946842211975227,15.36966958777265,0.23,0.23
6900,1350,220.23,3.285462492023868,15.293429265583132,0.22,0.22
6950,1350,221.83,3.2762600153384858,15.217843389447683,0.22,0.22
7000,1350,223.38,3.2670814810104787,15.14316137042897,0.21,0.21
7050,1350,224.88,3.2579246272485745,15.069527435690551,0.21,0.21
7100,1350,226.33,3.248799190596818,14.996672231081012,0.2,0.2
7150,1350,227.74,3.2396941825020438,14.924169521312294,0.2,0.2
7200,1350,229.09,3.230597949055119,14.852213810749163,0.19,0.19
7250,1350,230.41,3.2215264398544297,14.77543887050353,0.19,0.19
7300,1350,231.67,3.2124690775596516,14.710589947514084,0.18,0.18
7350,1350,232.89,3.203441639953212,14.641068538956564,0.18,0.18
7400,1350,234.06,3.1944320201415657,14.571933261006805,0.17,0.17
7450,1350,235.19,3.185446883062341,14.503551569584651,0.17,0.17
7500,1350,236.28,3.1764878019257763,14.435681901680717,0.16,0.16
7550,1350,237.32,3.1675491151103436,14.368584959477738,0.16,0.16
7600,1350,238.32,3.1586360278813883,14.302201749544198,0.15,0.15
7650,1350,239.28,3.149751972230244,14.236359272479566,0.15,0.15
7700,1350,240.2,3.140898607473678,14.170823703583899,0.15,0.15
7750,1350,241.07,3.1320708613816515,14.106052759488055,0.14,0.14
7800,1350,241.91,3.123272169888415,14.04202541466528,0.14,0.14
7850,1350,242.71,3.1145012013715965,13.978743406711255,0.13,0.13
7900,1350,243.48,3.1057616820761336,13.916092311448967,0.13,0.13
7950,1350,244.2,3.0970571824707855,13.853755616593212,0.13,0.13
8000,1350,244.9,3.088400116531258,13.79205762466813,0.12,0.12
8050,1350,245.56,3.0797780845129545,13.7307732149248,0.12,0.12
8100,1350,246.18,3.071197894940489,13.670130294141286,0.11,0.11
8150,1350,246.77,3.0626700539399976,13.61023332179439,0.11,0.11
8200,1350,247.33,3.054171659144857,13.550913227598386,0.11,0.11
8250,1350,247.86,3.045708761827571,13.491763005309789,0.1,0.1
8300,1350,248.36,3.0372934378435525,13.433085226659594,0.1,0.1
8350,1350,248.84,3.028918969591196,13.374924298611525,0.1,0.1
8400,1350,249.28,3.0205954969558633,13.31729924687345,0.09,0.09
8450,1350,249.69,3.012317398940853,13.260280786460989,0.09,0.09
8500,1350,250.08,3.004091792872678,13.203811534290072,0.09,0.09
8550,1350,250.45,2.9959105845324023,13.14762108512179,0.08,0.08
8600,1350,250.79,2.9877749551220187,13.09189998075761,0.08,0.08
8650,1350,251.1,2.97967951976123,13.036651786195698,0.08,0.08
8700,1350,251.4,2.9716429344974378,12.98201133100288,0.07,0.07
8750,1350,251.66,2.9636546705047815,12.927902703570512,0.07,0.07
8800,1350,251.91,2.955716020790509,12.874297795796293,0.07,0.07
8850,1350,252.14,2.947834543478894,12.820975376971814,0.06,0.06
8900,1350,252.34,2.9399975020711566,12.768061314757363,0.06,0.06
8950,1350,252.53,2.9322185804443053,12.715529053355938,0.06,0.06
9000,1350,252.7,2.9244853721486526,12.663539699763778,0.06,0.06
9050,1350,252.84,2.9168160861123877,12.612060336502607,0.05,0.05
9100,1350,252.97,2.9091921357631754,12.561048112216508,0.05,0.05
9150,1350,253.09,2.9016198996438525,12.510508439728993,0.05,0.05
9200,1350,253.18,2.8940865387909653,12.460385061218059,0.05,0.05
9250,1350,253.26,2.8866033202132346,12.410423035108634,0.04,0.04
9300,1350,253.32,2.8791636709657684,12.361011892046605,0.04,0.04
9350,1350,253.37,2.871762370917475,12.311939057703773,0.04,0.04
9400,1350,253.4,2.864408952112572,12.263359947149597,0.04,0.04
9450,1350,253.42,2.857093557672791,12.215316960362857,0.03,0.03
9500,1350,253.43,2.8498161224101586,12.167765820141494,0.03,0.03
9550,1350,253.42,2.8425756917587828,12.120610481507535,0.03,0.03
9600,1350,253.4,2.835371366697305,12.073794425815871,0.03,0.03
9650,1350,253.36,2.8281897465130545,12.027240834608975,0.03,0.03
9700,1350,253.32,2.821040318654244,11.981002732049193,0.02,0.02
9750,1350,253.26,2.8139155384937586,11.935176635521538,0.02,0.02
9800,1350,253.19,2.806821291795671,11.889708505191686,0.02,0.02
9850,1350,253.11,2.7997550678744254,11.844716985983753,0.02,0.02
9900,1350,253.02,2.7927268095624953,11.800125587882375,0.02,0.02
9950,1350,252.92,2.7857242851830173,11.755937683027625,0.01,0.01
10000,1350,252.81,2.778757667170601,11.711973310285513,0.01,0.01
1400,1400,19.56,1.75,32.16,2.170694562183301,2.170694562183301
1450,1400,20.5,1.79,32.01,2.132869505762271,2.132869505762271
1500,1400,21.46,1.83,31.84,2.095035062562105,2.095035062562105
1550,1400,22.45,1.86,31.66,2.0572959633533756,2.0572959633533756
1600,1400,23.46,1.9,31.48005259204076,2.0197299002154345,2.0197299002154345
1650,1400,24.22,1.94,31.283358032118738,1.9834950165431426,1.9834950165431426
1700,1400,25.53,1.98,31.075810975870837,1.9464601658294711,1.9464601658294711
1750,1400,26.6,2.02,30.863319034284356,1.9102985689020844,1.9102985689020844
1800,1400,27.68,2.06,30.645252637647268,1.8739948249447107,1.8739948249447107
1850,1400,28.79,2.1015939470698823,30.423537393863167,1.8391322685836071,1.8391322685836071
1900,1400,29.92,2.1408825741925663,30.199506431245428,1.8036983839090792,1.8036983839090792
1950,1400,31.06,2.1804505814464026,29.971631831811617,1.7692343951736968,1.7692343951736968
2000,1400,32.23,2.2203364849729383,29.74231925905281,1.7351977062759407,1.7351977062759407
2050,1400,33.42,2.260578864471496,29.512562451791627,1.7017770333329294,1.7017770333329294
2100,1400,34.63,2.3012237771339654,29.28294433949698,1.6688132291864786,1.6688132291864786
2150,1400,35.85,2.3423207232229255,29.051663025308592,1.6368288137671319,1.6368288137671319
2200,1400,37.1,2.383877779550474,28.820370285156006,1.6049144763271948,1.6049144763271948
2250,1400,38.37,2.4259230000525713,28.590448752839745,1.573092913373721,1.573092913373721
2300,1400,38.72,2.468530070129909,28.360732836303402,1.5426973190994766,1.5426973190994766
2350,1400,40.97,2.511696322434182,28.133038944331716,1.5123992043528038,1.5123992043528038
2400,1400,42.3,2.5554261508501965,27.905065776380535,1.4830628257096465,1.4830628257096465
2450,1400,43.66,2.599669217982519,27.67956713833413,1.4538382992970316,1.4538382992970316
2500,1400,45.03,2.644369788332134,27.455572538105937,1.4255573069063863,1.4255573069063863
2550,1400,46.43,2.689481302633942,27.23343831783052,1.3973954159378155,1.3973954159378155
2600,1400,47.85,2.7349499723370734,27.012860229666675,1.3701564719374015,1.3701564719374015
2650,1400,49.29,2.7807243005211104,26.794937813308355,1.3430384318313693,1.3430384318313693
2700,1400,50.75,2.8266869204739464,26.57821609566522,1.3168212477738372,1.3168212477738372
2750,1400,52.23,2.8727142067847526,26.364034710312936,1.29,1.29
2800,1400,53.74,2.9186657912722844,26.1513124250209,1.26,1.26
2850,1400,55.27,2.964323414863226,25.940114178394296,1.24,1.24
2900,1400,56.83,3.009477102575268,25.73224364654621,1.21,1.21
2950,1400,58.41,3.053983169905287,25.527233270566164,1.19,1.19
3000,1400,60.01,3.0977438159326196,25.32379461660926,1.16,1.16
3050,1400,61.64,3.140525998005488,25.121286068251507,1.14,1.14
3100,1400,63.29,3.1821247222977274,24.923684224936984,1.12,1.12
3150,1400,64.97,3.222376886195952,24.72724226737074,1.1,1.1
3200,1400,66.67,3.2611248196674434,24.532384560937,1.07,1.07
3250,1400,68.41,3.298191856556987,24.3414325580843,1.05,1.05
3300,1400,70.39,3.3334202858382027,24.15278922398089,1.03,1.03
3350,1400,71.95,3.366762850298235,23.96505061566588,1.01,1.01
3400,1400,73.77,3.3982068909109393,23.781703411039807,0.99,0.99
3450,1400,75.61,3.4277965687957734,23.599189772761733,0.97,0.97
3500,1400,77.48,3.4555526711035496,23.420217241126007,0.95,0.95
3550,1400,79.38,3.4814314509562463,23.242893517787234,0.93,0.93
3600,1400,81.31,3.505383085284695,23.06821335508235,0.92,0.92
3650,1400,83.27,3.5273931241876553,22.89593882038287,0.9,0.9
3700,1400,85.26,3.5476002171459617,22.72612566317598,0.88,0.88
3750,1400,87.27,3.5661889976131613,22.558613163754824,0.86,0.86
3800,1400,89.32,3.583138185843016,22.392711832000572,0.85,0.85
3850,1400,91.4,3.5984669507872935,22.2301597740165,0.83,0.83
3900,1400,93.51,3.612229865170015,22.068835872051928,0.81,0.81
3950,1400,95.65,3.6244965285018433,21.91070197560517,0.8,0.8
4000,1400,97.93,3.6353581330746176,21.75396013497515,0.78,0.78
4050,1400,100.03,3.6448749905533244,21.599964099492325,0.77,0.77
4100,1400,102.26,3.653096683277967,21.447588438887365,0.75,0.75
4150,1400,104.52,3.660134834411357,21.297447483976438,0.74,0.74
4200,1400,106.81,3.6661056668993983,21.14962715572869,0.72,0.72
4250,1400,109.13,3.671115583968258,21.00285683797561,0.71,0.71
4300,1400,111.52,3.6751964319450097,20.85952806245607,0.69,0.69
4350,1400,113.85,3.6783645241277574,20.717141489763893,0.68,0.68
4400,1400,116.25,3.6806847199471675,20.577500793486823,0.67,0.67
4450,1400,118.68,3.6821825787253117,20.439438767717494,0.65,0.65
4500,1400,121.13,3.682848642540029,20.302640431942276,0.64,0.64
4550,1400,123.6,3.682750974544746,20.16937420056792,0.63,0.63
4600,1400,126.1,3.6819163736586886,20.036524506613375,0.61,0.61
4650,1400,128.62,3.680381984100039,19.90570974709664,0.6,0.6
4700,1400,131.16,3.6782111975520753,19.77768839758721,0.59,0.59
4750,1400,133.7,3.6754069415029664,19.65028133679447,0.58,0.58
4800,1400,136.28,3.6720154912830716,19.524367285721457,0.57,0.57
4850,1400,138.9,3.668131238265421,19.400785657066177,0.55,0.55
4900,1400,141.47,3.6638134316500803,19.277970992241887,0.54,0.54
4950,1400,144.09,3.6590917139892425,19.15733398325463,0.53,0.53
5000,1400,146.72,3.654015847756464,19.03858694448917,0.52,0.52
5050,1400,149.36,3.6485898987380625,18.920366128816806,0.51,0.51
5100,1400,152.01,3.6428482635866772,18.8039660588887,0.5,0.5
5150,1400,154.66,3.636826283577539,18.689854654558477,0.49,0.49
5200,1400,157.35,3.630518457816119,18.5758945901712,0.48,0.48
5250,1400,160.01,3.6239732618128797,18.46375698177586,0.47,0.47
5300,1400,162.63,3.6172003959383483,18.35329019456953,0.46,0.46
5350,1400,165.29,3.6101962919424815,18.2437014644363,0.45,0.45
5400,1400,167.94,3.602978438726007,18.13541047181121,0.44,0.44
5450,1400,170.58,3.595547255205985,18.029242599152578,0.43,0.43
5500,1400,173.21,3.587906173506127,17.923902631554135,0.42,0.42
5550,1400,175.83,3.5800568573921203,17.81923322750619,0.41,0.41
5600,1400,178.43,3.572038682538242,17.716308912143305,0.4,0.4
5650,1400,181.02,3.56386720740819,17.615327760380076,0.4,0.4
5700,1400,183.64,3.5555411418746017,17.51478837948176,0.39,0.39
5750,1400,186.19,3.54707545957954,17.415325695247706,0.38,0.38
5800,1400,188.71,3.5384563185444313,17.3175707801564,0.37,0.37
5850,1400,191.16,3.529695064409736,17.22077874319896,0.36,0.36
5900,1400,193.63,3.520790074623424,17.124787617902623,0.36,0.36
5950,1400,196.06,3.5117726582378905,17.03040480827745,0.35,0.35
6000,1400,198.47,3.502646572118522,16.93739924115885,0.34,0.34
6050,1400,200.84,3.4934212988427213,16.844653453196806,0.33,0.33
6100,1400,203.17,3.4841096215751794,16.753002973384504,0.33,0.33
6150,1400,205.46,3.474724451965845,16.662936288133803,0.32,0.32
6200,1400,207.7,3.4652819388267644,16.573856957235332,0.31,0.31
6250,1400,209.91,3.4558098726385165,16.485623213331955,0.3,0.3
6300,1400,212.13,3.4463138519270515,16.398089146379974,0.3,0.3
6350,1400,214.24,3.436799151600438,16.311872886446015,0.29,0.29
6400,1400,216.3,3.4272766698115698,16.226966357064285,0.28,0.28
6450,1400,218.32,3.4177351750737412,16.14266332399608,0.28,0.28
6500,1400,220.28,3.408194785898165,16.05925595170358,0.27,0.27
6550,1400,222.2,3.398656842726584,15.976545868313632,0.26,0.26
6600,1400,224.06,3.389110426550498,15.894979043628544,0.26,0.26
6650,1400,225.86,3.3795855887102384,15.814187408373584,0.25,0.25
6700,1400,227.62,3.370064154762391,15.733874851642563,0.25,0.25
6750,1400,229.32,3.3605515947482143,15.654379944636569,0.24,0.24
6800,1400,230.97,3.3510536857673,15.575938423381398,0.23,0.23
6850,1400,232.57,3.3415730860098627,15.498521620645299,0.23,0.23
6900,1400,234.11,3.332127132041714,15.421732301149987,0.22,0.22
6950,1400,235.6,3.3226929078082397,15.345431500912568,0.22,0.22
7000,1400,237.03,3.3132850811335626,15.269548196776999,0.21,0.21
7050,1400,238.42,3.3038887894772735,15.194835809078198,0.21,0.21
7100,1400,239.75,3.294516294233319,15.121080967919895,0.2,0.2
7150,1400,241.03,3.285154362477807,15.047868364663252,0.2,0.2
7200,1400,242.26,3.2758187206990064,14.97539865618933,0.19,0.19
7250,1400,243.45,3.2664980262583594,14.897032018210602,0.19,0.19
7300,1400,244.58,3.257213693123858,14.8320571810831,0.18,0.18
7350,1400,245.67,3.2479492156908965,14.761707656036293,0.18,0.18
7400,1400,246.71,3.238700030717337,14.692079899937392,0.17,0.17
7450,1400,247.7,3.229474695855447,14.622547743751577,0.17,0.17
7500,1400,248.66,3.22028432690646,14.553821144177022,0.16,0.16
7550,1400,249.56,3.21112517036135,14.48599074687643,0.16,0.16
7600,1400,250.43,3.20199166657404,14.418975842843805,0.16,0.16
7650,1400,251.25,3.1928766701637694,14.35264744298308,0.15,0.15
7700,1400,252.04,3.1837994880083333,14.286647607131718,0.15,0.15
7750,1400,252.78,3.174754470931615,14.221338079533433,0.14,0.14
7800,1400,253.49,3.1657554647283783,14.15636294358679,0.14,0.14
7850,1400,254.16,3.156790099784801,14.092302964250218,0.13,0.13
7900,1400,254.79,3.147864072309585,14.028935224422543,0.13,0.13
7950,1400,255.39,3.138982012789141,13.96620033309097,0.13,0.13
8000,1400,255.96,3.1301490623958985,13.903517772450362,0.12,0.12
8050,1400,256.49,3.1213441849353267,13.841469864581338,0.12,0.12
8100,1400,256.99,3.1125927839155394,13.78002958569384,0.12,0.12
8150,1400,257.46,3.1038740426829863,13.719182239719075,0.11,0.11
8200,1400,257.9,3.095200154235628,13.658956474008361,0.11,0.11
8250,1400,258.31,3.0865814476291646,13.599288744819855,0.1,0.1
8300,1400,258.69,3.078010768648338,13.539855382711268,0.1,0.1
8350,1400,259.05,3.0694943030132746,13.48095698837138,0.1,0.1
8400,1400,259.38,3.06102207486563,13.422695002845298,0.09,0.09
8450,1400,259.68,3.052597359910332,13.365061267797234,0.09,0.09
8500,1400,259.96,3.044214447192691,13.307987203699618,0.09,0.09
8550,1400,260.21,3.035889717255862,13.25140997273345,0.08,0.08
8600,1400,260.44,3.0276149216383414,13.195072846109445,0.08,0.08
8650,1400,260.65,3.0194072125794147,13.13920103005917,0.08,0.08
8700,1400,260.84,3.0112414615594347,13.083831383039929,0.07,0.07
8750,1400,261.01,3.0031231157767553,13.029057515538902,0.07,0.07
8800,1400,261.15,2.995070341710125,12.974806809130566,0.07,0.07
8850,1400,261.28,2.9870704771846066,12.921056539594929,0.07,0.07
8900,1400,261.39,2.9791320521581253,12.86780262722753,0.06,0.06
8950,1400,261.48,2.9712349257133974,12.814737059515267,0.06,0.06
9000,1400,261.55,2.96339158035723,12.762263438829937,0.06,0.06
9050,1400,261.61,2.9555882169480983,12.710174942737094,0.05,0.05
9100,1400,261.65,2.947842803695346,12.65852052888368,0.05,0.05
9150,1400,261.67,2.9401403766612693,12.607473721209425,0.05,0.05
9200,1400,261.68,2.9324875422212537,12.556950836389307,0.05,0.05
9250,1400,261.67,2.9248718852328808,12.506912506170972,0.04,0.04
9300,1400,261.65,2.9172907107298527,12.457284790389178,0.04,0.04
9350,1400,261.61,2.9097561057522756,12.407838187920824,0.04,0.04
9400,1400,261.57,2.90225672842939,12.358787003565318,0.04,0.04
9450,1400,261.5,2.8947933048504684,12.310185239369483,0.03,0.03
9500,1400,261.43,2.8873624054288936,12.261970836444975,0.03,0.03
9550,1400,261.34,2.879957520150605,12.214275214497839,0.03,0.03
9600,1400,261.25,2.8725789823103267,12.167014399258784,0.03,0.03
9650,1400,261.14,2.8652333571324586,12.120192992211539,0.03,0.03
9700,1400,261.02,2.8579224653056468,12.073611559366705,0.02,0.02
9750,1400,260.89,2.8506437828881306,12.027373498762831,0.02,0.02
9800,1400,260.75,2.843396555214081,11.98155052561151,0.02,0.02
9850,1400,260.6,2.83619431351593,11.936011275340967,0.02,0.02
9900,1400,260.44,2.829018578259313,11.890813487855004,0.02,0.02
9950,1400,260.27,2.821881105803982,11.846100698474876,0.01,0.01
10000,1400,260.09,2.81478463430373,11.801812989620373,0.01,0.01
1450,1450,21.5,1.83,31.87,2.0969336503553277,2.0969336503553277
1500,1450,22.53,1.87,31.72,2.060912604236747,2.060912604236747
1550,1450,23.59,1.91,31.56,2.0248989605538923,2.0248989605538923
1600,1450,24.25,1.95,31.386203608790236,1.9895891903175495,1.9895891903175495
1650,1450,25.76,1.99,31.200682693474562,1.9543005924460433,1.9543005924460433
1700,1450,26.88,2.03,31.00710586920726,1.9187481516230622,1.9187481516230622
1750,1450,28.02,2.07,30.80544487365773,1.883996233607677,1.883996233607677
1800,1450,29.18,2.114237880420464,30.601505585996335,1.8490284948498903,1.8490284948498903
1850,1450,30.37,2.1551185230846346,30.390651633741577,1.8154433356651527,1.8154433356651527
1900,1450,31.58,2.196291951427841,30.176520685106386,1.7813951894047146,1.7813951894047146
1950,1450,32.81,2.23780042035008,29.960668101880742,1.7478968989898498,1.7478968989898498
2000,1450,34.06,2.279684858973345,29.741854236088816,1.7154937688612517,1.7154937688612517
2050,1450,35.34,2.3219975027234394,29.521275363458095,1.683044412639184,1.683044412639184
2100,1450,36.63,2.364787952772221,29.300484727213195,1.6505845328247575,1.6505845328247575
2150,1450,37.96,2.4080668892755477,29.078370562987935,1.6195450568299368,1.6195450568299368
2200,1450,39.3,2.451873736905113,28.85538154760316,1.5885182206010575,1.5885182206010575
2250,1450,40.67,2.4962758895161463,28.63264308974129,1.5584326517312797,1.5584326517312797
2300,1450,42.05,2.541273437016194,28.40986682725532,1.5283907091351139,1.5283907091351139
2350,1450,43.47,2.5868742752790395,28.189040450962874,1.49928413600888,1.49928413600888
2400,1450,44.9,2.6330153176696776,27.96793437797273,1.4702414513391162,1.4702414513391162
2450,1450,46.36,2.679652875133584,27.749312374628527,1.441864576039837,1.441864576039837
2500,1450,47.85,2.72673029879644,27.53041771459689,1.4139140569879614,1.4139140569879614
2550,1450,49.36,2.7741928905240276,27.313390788403552,1.3866328193718802,1.3866328193718802
2600,1450,50.89,2.821989182311644,27.0981106664514,1.3598994291852704,1.3598994291852704
2650,1450,52.45,2.8699675395742177,26.88367551744508,1.3337425746372058,1.3337425746372058
2700,1450,54.03,2.9180173268332443,26.671070448492284,1.3,1.3
2750,1450,55.64,2.9659685707158947,26.4596522127731,1.28,1.28
2800,1450,57.27,3.013578162938112,26.25146014521173,1.25,1.25
2850,1450,58.93,3.0606412534478062,26.04526024182685,1.23,1.23
2900,1450,60.62,3.1070299728204334,25.840579422168314,1.2,1.2
2950,1450,62.34,3.152589223096198,25.63632835932397,1.18,1.18
3000,1450,64.08,3.197073426909632,25.436526815651128,1.16,1.16
3050,1450,65.85,3.240273393817736,25.23835769056121,1.14,1.14
3100,1450,67.65,3.2820198357605617,25.041285229499696,1.11,1.11
3150,1450,69.48,3.322134397567388,24.84758318317423,1.09,1.09
3200,1450,71.66,3.360419617300744,24.65620750597063,1.07,1.07
3250,1450,73.23,3.396753931795375,24.465908045531805,1.05,1.05
3300,1450,75.15,3.4310939421940936,24.278959856797478,1.03,1.03
3350,1450,77.1,3.4634569963536657,24.094526407233207,1.01,1.01
3400,1450,79.09,3.493880159244989,23.911229508466832,0.99,0.99
3450,1450,81.1,3.522347687105904,23.731772768878646,0.97,0.97
3500,1450,83.15,3.5488114291813644,23.55262401787992,0.95,0.95
3550,1450,85.23,3.57322519817736,23.37822201302273,0.93,0.93
3600,1450,87.35,3.5956348001917586,23.20364652914535,0.91,0.91
3650,1450,89.49,3.6162518192741824,23.033115842580205,0.9,0.9
3700,1450,91.68,3.635172260905437,22.85194400098017,0.88,0.88
3750,1450,93.89,3.6523343578034724,22.697255088048095,0.86,0.86
3800,1450,96.14,3.6678157976453676,22.53256540619406,0.84,0.84
3850,1450,98.42,3.6816766842956845,22.37075845794217,0.83,0.83
3900,1450,100.74,3.69400622067507,22.21040474764828,0.81,0.81
3950,1450,103.09,3.704888720745419,22.053114956772657,0.8,0.8
4000,1450,105.48,3.7143652582087046,21.89648777583096,0.78,0.78
4050,1450,107.89,3.722543898199871,21.743129105916587,0.77,0.77
4100,1450,110.34,3.7295483148782136,21.590538840921624,0.75,0.75
4150,1450,112.82,3.7354884054929616,21.441732308599597,0.73,0.73
4200,1450,115.34,3.7404309346026,21.29345817555625,0.72,0.72
