1,-0.89026,-0.0169595,-0.245036
1.49988,-0.889752,-0.0185987,-0.24239
1.99976,-0.889041,-0.020878,-0.238706
2.49963,-0.888127,-0.0237819,-0.234001
2.99951,-0.887011,-0.027291,-0.228301
3.49939,-0.885693,-0.0313814,-0.221635
3.99927,-0.884174,-0.0360256,-0.214037
4.49915,-0.882455,-0.0411922,-0.205547
4.99902,-0.880536,-0.0468461,-0.196209
5.4989,-0.878419,-0.052949,-0.186069
5.99878,-0.876104,-0.0594594,-0.175181
6.49866,-0.873592,-0.0663332,-0.163601
6.99853,-0.870885,-0.0735233,-0.151387
7.49841,-0.867984,-0.0809807,-0.138603
7.99829,-0.86489,-0.0886543,-0.125313
8.49817,-0.861605,-0.0964914,-0.111585
8.99805,-0.85813,-0.104438,-0.0974886
9.49792,-0.854467,-0.112439,-0.0830959
9.9978,-0.850617,-0.120439,-0.0684792
10.4977,-0.846583,-0.128382,-0.053712
10.9976,-0.842365,-0.136212,-0.0388683
11.4974,-0.837967,-0.143874,-0.0240224
11.9973,-0.83339,-0.151314,-0.00924796
12.4972,-0.828637,-0.158478,0.00538188
12.9971,-0.823709,-0.165314,0.0197952
13.4969,-0.818608,-0.171773,0.0339215
13.9968,-0.813338,-0.177806,0.0476921
14.4967,-0.8079,-0.183368,0.0610408
14.9966,-0.802297,-0.188415,0.0739039
15.4965,-0.796532,-0.19291,0.0862204
15.9963,-0.790608,-0.196813,0.0979329
16.4962,-0.784526,-0.200094,0.108987
16.9961,-0.77829,-0.202722,0.119333
17.496,-0.771902,-0.204671,0.128925
17.9958,-0.765366,-0.205921,0.137721
18.4957,-0.758685,-0.206454,0.145683
18.9956,-0.751861,-0.206257,0.152779
19.4955,-0.744898,-0.205321,0.158982
19.9954,-0.737799,-0.203641,0.164268
20.4952,-0.730566,-0.201219,0.16862
20.9951,-0.723204,-0.198058,0.172025
21.495,-0.715716,-0.194169,0.174476
21.9949,-0.708104,-0.189563,0.175971
22.4947,-0.700373,-0.184259,0.176513
22.9946,-0.692526,-0.178278,0.17611
23.4945,-0.684566,-0.171647,0.174776
23.9944,-0.676497,-0.164395,0.172527
24.4943,-0.668322,-0.156555,0.169388
24.9941,-0.660046,-0.148165,0.165386
25.494,-0.651671,-0.139265,0.160552
25.9939,-0.643202,-0.129898,0.154924
26.4938,-0.634642,-0.120109,0.14854
26.9937,-0.625995,-0.109948,0.141447
27.4935,-0.617265,-0.0994647,0.13369
27.9934,-0.608455,-0.0887118,0.12532
28.4933,-0.599569,-0.0777431,0.116392
28.9932,-0.590612,-0.0666141,0.10696
29.493,-0.581587,-0.0553806,0.097085
29.9929,-0.572498,-0.0440994,0.0868253
30.4928,-0.563348,-0.0328273,0.0762433
30.9927,-0.554143,-0.021621,0.0654019
31.4926,-0.544885,-0.0105365,0.0543647
31.9924,-0.535579,0.000370598,0.043196
32.4923,-0.526228,0.0110463,0.0319599
32.9922,-0.516837,0.0214377,0.0207204
33.4921,-0.50741,0.0314941,0.00954064
33.9919,-0.49795,0.0411664,-0.00151706
34.4918,-0.488461,0.0504084,-0.0123919
34.9917,-0.478947,0.0591762,-0.0230246
35.4916,-0.469413,0.0674289,-0.0333583
35.9915,-0.459862,0.0751288,-0.0433379
36.4913,-0.450298,0.0822414,-0.0529114
36.9912,-0.440724,0.0887359,-0.0620295
37.4911,-0.431146,0.0945851,-0.0706462
37.991,-0.421566,0.0997658,-0.0787186
38.4908,-0.411989,0.104259,-0.0862077
38.9907,-0.402417,0.108048,-0.0930783
39.4906,-0.392856,0.111124,-0.099299
39.9905,-0.383309,0.113478,-0.104843
40.4904,-0.373779,0.115109,-0.109686
40.9902,-0.364271,0.116018,-0.113811
41.4901,-0.354788,0.11621,-0.117203
41.99,-0.345333,0.115695,-0.119853
42.4899,-0.33591,0.114488,-0.121754
42.9897,-0.326523,0.112605,-0.122907
43.4896,-0.317175,0.110069,-0.123314
43.9895,-0.30787,0.106904,-0.122984
44.4894,-0.298611,0.103139,-0.121928
44.9893,-0.289402,0.0988064,-0.120163
45.4891,-0.280246,0.0939403,-0.117709
45.989,-0.271145,0.0885787,-0.11459
46.4889,-0.262105,0.0827618,-0.110834
46.9888,-0.253127,0.0765321,-0.106471
47.4886,-0.244214,0.0699339,-0.101537
47.9885,-0.235371,0.0630136,-0.0960688
48.4884,-0.226599,0.0558188,-0.0901062
48.9883,-0.217903,0.0483981,-0.0836921
49.4882,-0.209284,0.0408011,-0.0768712
49.988,-0.200746,0.0330779,-0.0696903
50.4879,-0.192291,0.0252786,-0.0621976
50.9878,-0.183923,0.0174532,-0.0544429
51.4877,-0.175643,0.00965146,-0.0464766
51.9875,-0.167455,0.00192215,-0.0383501
52.4874,-0.159361,-0.00568688,-0.0301151
52.9873,-0.151363,-0.0131292,-0.0218231
53.4872,-0.143465,-0.0203598,-0.0135256
53.9871,-0.135667,-0.0273359,-0.0052734
54.4869,-0.127973,-0.0340165,0.00288351
54.9868,-0.120384,-0.0403631,0.0108964
55.4867,-0.112904,-0.0463398,0.018718
55.9866,-0.105533,-0.0519136,0.0263026
56.4864,-0.0982735,-0.0570542,0.0336067
56.9863,-0.091128,-0.0617347,0.040589
57.4862,-0.084098,-0.0659312,0.0472106
57.9861,-0.0771852,-0.0696234,0.0534352
58.486,-0.0703913,-0.0727945,0.0592296
58.9858,-0.063718,-0.0754311,0.0645634
59.4857,-0.0571666,-0.0775234,0.0694095
59.9856,-0.0507387,-0.0790655,0.0737443
60.4855,-0.0444356,-0.0800548,0.0775473
60.9853,-0.0382585,-0.0804926,0.0808018
61.4852,-0.0322088,-0.0803835,0.0834946
61.9851,-0.0262875,-0.0797357,0.0856162
62.485,-0.0204957,-0.0785609,0.0871607
62.9849,-0.0148343,-0.076874,0.0881259
63.4847,-0.00930424,-0.0746932,0.0885133
63.9846,-0.00390632,-0.0720395,0.0883277
64.4845,0.00135874,-0.068937,0.0875778
64.9844,0.00649027,-0.0654122,0.0862756
65.4842,0.0114877,-0.0614943,0.0844363
65.9841,0.0163506,-0.0572146,0.0820785
66.484,0.0210784,-0.0526064,0.0792236
66.9839,0.0256709,-0.047705,0.0758961
67.4838,0.0301277,-0.042547,0.0721231
67.9836,0.0344488,-0.0371703,0.0679341
68.4835,0.0386339,-0.0316139,0.0633612
68.9834,0.0426831,-0.0259175,0.0584381
69.4833,0.0465964,-0.0201213,0.0532008
69.9832,0.0503739,-0.0142657,0.0476866
70.483,0.0540158,-0.00839083,0.0419342
70.9829,0.0575223,-0.00253684,0.0359834
