m1,m2,LISA,LGWA1,LGWA2,CE1+CE1+ET,CE2+CE2+ET
0.000205651230834865,0.00001,0,0,0,0,0
0.000215443469003188,0.00001,0,0,0,0,0
0.000225701971963392,0.00001,0,0,0,0,0
0.000236448941264541,0.00001,0,0,0,0,0
0.000247707635599171,0.00001,0,0,0,0,0
0.000259502421139974,0.00001,0,0,0,0,0
0.000271858824273294,0.00001,0,0,0,0,0
0.00028480358684358,0.00001,0,0,0,0,0
0.000298364724028334,0.00001,0,0,0,0,0
0.000312571584968824,0.00001,0,0,0,0,0
0.000327454916287773,0.00001,0,0,0,0,0
0.000343046928631492,0.00001,0,0,0,0,0
0.000359381366380463,0.00001,0,0,0,0,0
0.000376493580679247,0.00001,0,0,0,0,0
0.000394420605943766,0.00001,0,0,0,0,0
0.000413201240011534,0.00001,0,0,0,0,0
0.000432876128108306,0.00001,0,0,0,0,0
0.000453487850812858,0.00001,0,0,0,0,0
0.00047508101621028,0.00001,0,0,0,0,0
0.000497702356433211,0.00001,0,0,0,0,0
0.000521400828799968,0.00001,0,0,0,0,0
0.000546227721768434,0.00001,0,0,0,0,0
0.000572236765935022,0.00001,0,0,0,0,0
0.000599484250318941,0.00001,0,0,0,0,0
0.000628029144183426,0.00001,0,0,0,0,0
0.000657933224657568,0.00001,0,0,0,0,0
0.00068926121043497,0.00001,0,0,0,0,0
0.000722080901838547,0.00001,0,0,0,0,0
0.000756463327554629,0.00001,0,0,0,0,0
0.000792482898353918,0.00001,0,0,0,0,0
0.000830217568131975,0.00001,0,0,0,0,0
0.000869749002617783,0.00001,0,0,0,0,0
0.00091116275611549,0.00001,0,0,0,0,0
0.000954548456661835,0.00001,0,0,0,0,0
0.001,0.00001,0,0,0,0,0
1.04761575278966E-05,1.04761575278966E-05,0,0,0,0,0
1.09749876549306E-05,1.04761575278966E-05,0,0,0,0,0
1.14975699539774E-05,1.04761575278966E-05,0,0,0,0,0
1.20450354025878E-05,1.04761575278966E-05,0,0,0,0,0
1.26185688306602E-05,1.04761575278966E-05,0,0,0,0,0
1.32194114846603E-05,1.04761575278966E-05,0,0,0,0,0
1.38488637139387E-05,1.04761575278966E-05,0,0,0,0,0
1.45082877849594E-05,1.04761575278966E-05,0,0,0,0,0
1.51991108295293E-05,1.04761575278966E-05,0,0,0,0,0
1.59228279334109E-05,1.04761575278966E-05,0,0,0,0,0
1.66810053720006E-05,1.04761575278966E-05,0,0,0,0,0
1.74752840000768E-05,1.04761575278966E-05,0,0,0,0,0
1.83073828029537E-05,1.04761575278966E-05,0,0,0,0,0
1.91791026167249E-05,1.04761575278966E-05,0,0,0,0,0
2.00923300256505E-05,1.04761575278966E-05,0,0,0,0,0
2.10490414451202E-05,1.04761575278966E-05,0,0,0,0,0
2.20513073990305E-05,1.04761575278966E-05,0,0,0,0,0
2.31012970008316E-05,1.04761575278966E-05,0,0,0,0,0
2.42012826479438E-05,1.04761575278966E-05,0,0,0,0,0
2.53536449397011E-05,1.04761575278966E-05,0,0,0,0,0
2.65608778294668E-05,1.04761575278966E-05,0,0,0,0,0
2.78255940220713E-05,1.04761575278966E-05,0,0,0,0,0
2.91505306282518E-05,1.04761575278966E-05,0,0,0,0,0
3.05385550883341E-05,1.04761575278966E-05,0,0,0,0,0
3.19926713779738E-05,1.04761575278966E-05,0,0,0,0,0
3.35160265093884E-05,1.04761575278966E-05,0,0,0,0,0
3.51119173421513E-05,1.04761575278966E-05,0,0,0,0,0
3.67837977182863E-05,1.04761575278966E-05,0,0,0,0,0
3.85352859371053E-05,1.04761575278966E-05,0,0,0,0,0
4.03701725859656E-05,1.04761575278966E-05,0,0,0,0,0
4.2292428743895E-05,1.04761575278966E-05,0,0,0,0,0
4.43062145758388E-05,1.04761575278966E-05,0,0,0,0,0
4.64158883361278E-05,1.04761575278966E-05,0,0,0,0,0
4.86260158006535E-05,1.04761575278966E-05,0,0,0,0,0
5.09413801481639E-05,1.04761575278966E-05,0,0,0,0,0
5.33669923120631E-05,1.04761575278966E-05,0,0,0,0,0
5.59081018251222E-05,1.04761575278966E-05,0,0,0,0,0
5.85702081805667E-05,1.04761575278966E-05,0,0,0,0,0
6.13590727341318E-05,1.04761575278966E-05,0,0,0,0,0
6.42807311728432E-05,1.04761575278966E-05,0,0,0,0,0
6.73415065775083E-05,1.04761575278966E-05,0,0,0,0,0
7.05480231071864E-05,1.04761575278966E-05,0,0,0,0,0
7.39072203352577E-05,1.04761575278966E-05,0,0,0,0,0
7.74263682681128E-05,1.04761575278966E-05,0,0,0,0,0
8.11130830789687E-05,1.04761575278966E-05,0,0,0,0,0
8.49753435908644E-05,1.04761575278966E-05,0,0,0,0,0
8.90215085445039E-05,1.04761575278966E-05,0,0,0,0,0
9.3260334688322E-05,1.04761575278966E-05,0,0,0,0,0
9.77009957299224E-05,1.04761575278966E-05,0,0,0,0,0
0.000102353102189903,1.04761575278966E-05,0,0,0,0,0
